marital status	age	sex	district	1976Q1	1977Q1	1978Q1	1979Q1	1980Q1	1981Q1	1982Q1	1983Q1	1984Q1
Widowed	20-29 years	Women	Polling area - 1. Nordvest	2	0	0	2	3	3	1	1	1
Widowed	20-29 years	Women	Polling area - 2. Sundbyvester	0	1	1	1	2	0	1	2	0
Widowed	20-29 years	Women	Polling area - 2. Nord	1	1	0	0	0	0	0	1	4
Widowed	20-29 years	Women	Polling area - 2. Syd	0	0	0	0	0	0	0	1	1
Widowed	20-29 years	Women	Polling area - 2. Øst	1	1	0	0	0	0	0	0	0
Widowed	20-29 years	Women	Polling area - 2. Vest	0	1	0	1	0	0	0	0	1
Widowed	20-29 years	Women	Polling area - 3. Indre By	1	1	1	1	0	0	0	1	1
Widowed	20-29 years	Women	Polling area - 3. Nord	1	1	0	0	0	0	0	0	0
Widowed	20-29 years	Women	Polling area - 3. Syd	1	1	1	2	2	1	1	0	0
Widowed	20-29 years	Women	Polling area - 3. Øst	1	0	0	0	1	0	2	1	0
Widowed	20-29 years	Women	Polling area - 4. Sundbyøster	1	0	1	3	2	0	0	0	0
Widowed	20-29 years	Women	Polling area - 4. Nord	1	0	0	2	2	2	4	3	3
Widowed	20-29 years	Women	Polling area - 4. Syd	1	1	2	3	2	2	1	0	0
Widowed	20-29 years	Women	Polling area - 4. Øst	1	2	1	0	0	0	1	0	0
Widowed	20-29 years	Women	Polling area - 5. Nørrebro	2	4	2	1	3	2	2	2	2
Widowed	20-29 years	Women	Polling area - 5. Nord	3	2	2	2	1	1	0	0	0
Widowed	20-29 years	Women	Polling area - 5. Nørrebrohallen	0	0	0	1	2	5	2	2	0
Widowed	20-29 years	Women	Polling area - 5. Syd	1	1	1	0	2	2	3	2	4
Widowed	20-29 years	Women	Polling area - 5. Øst	3	1	1	0	0	0	2	1	0
Widowed	20-29 years	Women	Polling area - 5. Vest	1	1	2	1	1	0	0	2	0
Widowed	20-29 years	Women	Polling area - 5. Nordvest	2	5	5	4	2	1	1	0	0
Widowed	20-29 years	Women	Polling area - 6. Bispebjerg	4	3	3	2	1	0	0	1	1
Widowed	20-29 years	Women	Polling area - 6. Vest	1	1	0	0	0	0	0	0	0
Widowed	20-29 years	Women	Polling area - 6. Nord	2	2	1	1	2	0	1	2	2
Widowed	20-29 years	Women	Polling area - 6. Øst	0	0	0	0	0	1	0	0	0
Widowed	20-29 years	Women	Polling area - 6. Syd	1	2	3	2	1	1	1	3	5
Widowed	20-29 years	Women	Polling area - 7. Brønshøj	4	1	1	1	1	0	0	0	0
Widowed	20-29 years	Women	Polling area - 7. Nord	2	0	0	1	2	1	1	1	1
Widowed	20-29 years	Women	Polling area - 7. Syd	2	2	1	0	2	2	2	1	1
Widowed	20-29 years	Women	Polling area - 7. Øst	1	1	1	2	1	1	0	0	0
Widowed	20-29 years	Women	Polling area - 7. Vest	0	0	0	0	0	0	0	0	1
Widowed	20-29 years	Women	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	20-29 years	Women	Polling area - 7. Katrinedal	0	1	1	0	0	0	0	0	0
Widowed	20-29 years	Women	Polling area - 7. Kirkebjerg	0	0	1	2	1	0	0	0	0
Widowed	20-29 years	Women	Polling area - 7. Vanløse	1	1	1	0	0	1	1	1	0
Widowed	20-29 years	Women	Polling area - 8. Valby	2	1	1	1	2	3	2	1	1
Widowed	20-29 years	Women	Polling area - 8. Nord	1	1	1	2	1	1	2	2	1
Widowed	20-29 years	Women	Polling area - 8. Syd	0	0	0	0	0	0	0	0	1
Widowed	20-29 years	Women	Polling area - 8. Vest	2	1	1	1	0	0	0	1	0
Widowed	20-29 years	Women	Polling area - 8. Sydøst	1	1	1	0	0	0	0	0	0
Widowed	20-29 years	Women	Polling area - 8. Midt	2	3	2	2	2	2	2	2	1
Widowed	20-29 years	Women	Polling area - 9. Vesterbro	2	0	1	2	0	0	1	2	1
Widowed	20-29 years	Women	Polling area - 9. Nord	1	2	3	5	2	1	3	1	0
Widowed	20-29 years	Women	Polling area - 9. Syd	0	1	0	1	2	3	1	0	0
Widowed	20-29 years	Women	Polling area - 9. Øst	2	3	3	1	0	1	0	0	2
Widowed	20-29 years	Women	Polling area - 9. Vest	0	0	1	1	1	0	0	1	2
Widowed	20-29 years	Women	Polling area - 9. Midt	2	2	0	0	0	0	0	0	0
Widowed	20-29 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Widowed	30-39 years	Men	Copenhagen total	91	93	85	91	86	87	88	85	84
Widowed	30-39 years	Men	District - Indre By	10	12	11	11	11	13	13	9	8
Widowed	30-39 years	Men	District - Østerbro	11	10	8	8	7	7	10	7	2
Widowed	30-39 years	Men	District - Nørrebro	21	18	12	13	15	17	16	18	19
Widowed	30-39 years	Men	District - Vesterbro/Kongens Enghave	11	11	12	16	12	10	13	10	12
Widowed	30-39 years	Men	District - Valby	7	11	14	14	13	12	10	10	12
Widowed	30-39 years	Men	District - Vanløse	4	3	2	4	4	4	2	1	2
Widowed	30-39 years	Men	District - Brønshøj-Husum	5	4	6	7	7	7	6	7	8
Widowed	30-39 years	Men	District - Bispebjerg	7	9	8	6	7	6	6	11	10
Widowed	30-39 years	Men	District - Amager Øst	2	2	2	3	2	2	3	4	4
Widowed	30-39 years	Men	District - Amager Vest	13	13	10	9	8	9	9	8	7
Widowed	30-39 years	Men	Polling area - 1. Østerbro	2	3	3	2	2	3	5	3	1
Widowed	30-39 years	Men	Polling area - 1. Øst	2	1	2	0	0	1	1	2	0
Widowed	30-39 years	Men	Polling area - 1. Nord	2	1	1	2	2	0	0	0	0
Widowed	30-39 years	Men	Polling area - 1. Syd	4	4	2	3	1	2	2	1	0
Widowed	30-39 years	Men	Polling area - 1. Vest	0	1	0	0	1	1	1	0	0
Widowed	30-39 years	Men	Polling area - 1. Nordvest	1	0	0	1	1	0	1	1	1
Widowed	30-39 years	Men	Polling area - 2. Sundbyvester	3	5	4	3	3	1	1	1	1
Widowed	30-39 years	Men	Polling area - 2. Nord	4	5	3	1	2	2	2	3	2
Widowed	30-39 years	Men	Polling area - 2. Syd	4	0	0	3	2	4	4	1	4
Widowed	30-39 years	Men	Polling area - 2. Øst	2	2	2	1	0	1	1	2	0
Widowed	30-39 years	Men	Polling area - 2. Vest	0	1	1	1	1	1	1	1	0
Widowed	30-39 years	Men	Polling area - 3. Indre By	3	3	5	6	5	7	5	5	7
Widowed	30-39 years	Men	Polling area - 3. Nord	1	0	0	0	1	1	1	0	1
Widowed	30-39 years	Men	Polling area - 3. Syd	1	1	2	2	3	3	4	2	0
Widowed	30-39 years	Men	Polling area - 3. Øst	5	8	4	3	2	2	3	2	0
Widowed	30-39 years	Men	Polling area - 4. Sundbyøster	0	0	0	1	0	1	1	2	2
Widowed	30-39 years	Men	Polling area - 4. Nord	1	1	2	2	1	0	0	0	1
Widowed	30-39 years	Men	Polling area - 4. Syd	0	0	0	0	1	1	2	2	1
Widowed	30-39 years	Men	Polling area - 4. Øst	1	1	0	0	0	0	0	0	0
Widowed	30-39 years	Men	Polling area - 5. Nørrebro	2	3	1	1	2	1	1	2	3
Widowed	30-39 years	Men	Polling area - 5. Nord	3	3	1	1	2	2	4	4	4
Widowed	30-39 years	Men	Polling area - 5. Nørrebrohallen	2	1	1	1	1	1	2	4	4
Widowed	30-39 years	Men	Polling area - 5. Syd	3	2	2	1	1	1	2	2	2
Widowed	30-39 years	Men	Polling area - 5. Øst	4	2	1	3	3	3	1	1	1
Widowed	30-39 years	Men	Polling area - 5. Vest	6	5	3	3	4	6	3	2	2
Widowed	30-39 years	Men	Polling area - 5. Nordvest	1	2	3	3	2	3	3	3	3
Widowed	30-39 years	Men	Polling area - 6. Bispebjerg	1	3	2	1	1	2	3	5	3
Widowed	30-39 years	Men	Polling area - 6. Vest	3	2	2	1	2	0	0	0	1
Widowed	30-39 years	Men	Polling area - 6. Nord	1	3	2	2	2	2	2	5	4
Widowed	30-39 years	Men	Polling area - 6. Øst	1	1	1	1	1	2	1	0	0
Widowed	30-39 years	Men	Polling area - 6. Syd	1	0	1	1	1	0	0	1	2
Widowed	30-39 years	Men	Polling area - 7. Brønshøj	0	0	1	1	1	2	2	1	0
Widowed	30-39 years	Men	Polling area - 7. Nord	2	2	3	1	2	3	2	3	4
Widowed	30-39 years	Men	Polling area - 7. Syd	0	0	0	1	2	2	1	1	1
Widowed	30-39 years	Men	Polling area - 7. Øst	2	1	0	2	2	1	1	2	2
Widowed	30-39 years	Men	Polling area - 7. Vest	1	1	2	4	3	2	2	0	0
Widowed	30-39 years	Men	Polling area - 7. Nordvest	1	1	0	0	0	0	0	1	3
Widowed	30-39 years	Men	Polling area - 7. Katrinedal	2	0	0	0	0	0	0	0	0
Widowed	30-39 years	Men	Polling area - 7. Kirkebjerg	1	2	2	2	1	1	0	0	0
Widowed	30-39 years	Men	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Widowed	30-39 years	Men	Polling area - 8. Valby	2	2	3	2	2	1	2	2	1
Widowed	30-39 years	Men	Polling area - 8. Nord	1	2	2	1	3	2	1	0	2
Widowed	30-39 years	Men	Polling area - 8. Syd	0	0	1	2	2	3	2	2	1
Widowed	30-39 years	Men	Polling area - 8. Vest	1	1	1	2	2	2	1	3	3
Widowed	30-39 years	Men	Polling area - 8. Sydøst	2	3	4	4	2	2	2	1	1
Widowed	30-39 years	Men	Polling area - 8. Midt	1	3	3	3	2	2	2	2	4
Widowed	30-39 years	Men	Polling area - 9. Vesterbro	1	1	3	5	6	3	2	3	1
Widowed	30-39 years	Men	Polling area - 9. Nord	2	3	1	2	2	3	4	2	3
Widowed	30-39 years	Men	Polling area - 9. Syd	2	2	2	2	2	2	3	2	3
Widowed	30-39 years	Men	Polling area - 9. Øst	4	4	5	6	2	0	0	1	2
Widowed	30-39 years	Men	Polling area - 9. Vest	0	0	1	0	0	2	4	2	2
Widowed	30-39 years	Men	Polling area - 9. Midt	1	0	0	1	0	0	0	0	1
Widowed	30-39 years	Men	Polling area - 9. Sydhavn	1	1	0	0	0	0	0	0	0
Widowed	30-39 years	Women	Copenhagen total	302	296	289	289	276	261	258	242	225
Widowed	30-39 years	Women	District - Indre By	26	20	23	21	19	22	23	29	25
Widowed	30-39 years	Women	District - Østerbro	33	42	46	45	41	37	41	31	30
Widowed	30-39 years	Women	District - Nørrebro	60	57	48	53	51	47	47	42	42
Widowed	30-39 years	Women	District - Vesterbro/Kongens Enghave	29	30	28	26	26	26	23	21	18
Widowed	30-39 years	Women	District - Valby	33	27	26	22	18	20	23	22	18
Widowed	30-39 years	Women	District - Vanløse	18	16	13	15	15	15	15	11	13
Widowed	30-39 years	Women	District - Brønshøj-Husum	19	25	22	23	30	35	28	26	20
Widowed	30-39 years	Women	District - Bispebjerg	24	29	29	36	28	21	20	20	21
Widowed	30-39 years	Women	District - Amager Øst	28	22	24	20	21	12	12	15	14
Widowed	30-39 years	Women	District - Amager Vest	32	28	30	28	27	26	26	25	24
Widowed	30-39 years	Women	Polling area - 1. Østerbro	4	6	7	6	6	3	2	2	4
Widowed	30-39 years	Women	Polling area - 1. Øst	7	7	9	9	6	4	3	1	1
Widowed	30-39 years	Women	Polling area - 1. Nord	3	3	3	2	3	3	5	3	2
Widowed	30-39 years	Women	Polling area - 1. Syd	10	14	11	13	10	12	13	8	8
Widowed	30-39 years	Women	Polling area - 1. Vest	2	1	2	1	5	7	8	8	7
Widowed	30-39 years	Women	Polling area - 1. Nordvest	7	11	14	14	11	8	10	9	8
Widowed	30-39 years	Women	Polling area - 2. Sundbyvester	10	7	6	8	7	7	6	5	4
Widowed	30-39 years	Women	Polling area - 2. Nord	8	7	8	7	8	9	12	13	12
Widowed	30-39 years	Women	Polling area - 2. Syd	1	2	2	2	1	0	0	1	2
Widowed	30-39 years	Women	Polling area - 2. Øst	10	10	11	9	10	10	8	6	6
Widowed	30-39 years	Women	Polling area - 2. Vest	3	2	3	2	1	0	0	0	0
Widowed	30-39 years	Women	Polling area - 3. Indre By	12	7	6	7	7	6	7	10	8
Widowed	30-39 years	Women	Polling area - 3. Nord	3	4	4	4	3	4	2	2	2
Widowed	30-39 years	Women	Polling area - 3. Syd	4	2	3	2	2	4	4	5	4
Widowed	30-39 years	Women	Polling area - 3. Øst	7	7	10	8	7	8	10	12	11
Widowed	30-39 years	Women	Polling area - 4. Sundbyøster	5	6	5	6	5	1	1	1	1
Widowed	30-39 years	Women	Polling area - 4. Nord	8	7	9	8	8	6	5	6	6
Widowed	30-39 years	Women	Polling area - 4. Syd	5	5	3	2	3	2	1	4	5
Widowed	30-39 years	Women	Polling area - 4. Øst	10	4	7	4	5	3	5	4	2
Widowed	30-39 years	Women	Polling area - 5. Nørrebro	8	8	8	8	7	3	2	3	2
Widowed	30-39 years	Women	Polling area - 5. Nord	8	8	9	10	12	9	10	7	7
Widowed	30-39 years	Women	Polling area - 5. Nørrebrohallen	4	6	6	6	2	3	4	5	7
Widowed	30-39 years	Women	Polling area - 5. Syd	8	5	3	3	6	4	5	7	7
Widowed	30-39 years	Women	Polling area - 5. Øst	10	10	7	6	7	8	5	3	4
Widowed	30-39 years	Women	Polling area - 5. Vest	6	6	2	6	4	6	4	4	3
Widowed	30-39 years	Women	Polling area - 5. Nordvest	16	14	13	14	13	14	17	13	12
Widowed	30-39 years	Women	Polling area - 6. Bispebjerg	4	6	5	8	5	4	5	7	7
Widowed	30-39 years	Women	Polling area - 6. Vest	1	0	2	3	3	1	0	0	0
Widowed	30-39 years	Women	Polling area - 6. Nord	10	11	11	9	7	6	7	4	7
Widowed	30-39 years	Women	Polling area - 6. Øst	1	1	1	2	3	2	1	2	2
Widowed	30-39 years	Women	Polling area - 6. Syd	8	11	10	14	10	8	7	7	5
Widowed	30-39 years	Women	Polling area - 7. Brønshøj	4	6	4	4	6	8	6	4	5
Widowed	30-39 years	Women	Polling area - 7. Nord	4	5	5	7	7	9	9	7	5
Widowed	30-39 years	Women	Polling area - 7. Syd	5	4	3	2	1	0	0	1	3
Widowed	30-39 years	Women	Polling area - 7. Øst	3	3	5	5	7	8	7	5	4
Widowed	30-39 years	Women	Polling area - 7. Vest	5	6	3	1	4	6	4	4	3
Widowed	30-39 years	Women	Polling area - 7. Nordvest	5	6	5	6	7	6	3	6	4
Widowed	30-39 years	Women	Polling area - 7. Katrinedal	1	1	1	2	3	2	2	2	2
Widowed	30-39 years	Women	Polling area - 7. Kirkebjerg	5	3	2	3	3	3	4	2	2
Widowed	30-39 years	Women	Polling area - 7. Vanløse	5	7	7	8	7	8	8	6	5
Widowed	30-39 years	Women	Polling area - 8. Valby	4	5	5	5	3	4	6	6	2
Widowed	30-39 years	Women	Polling area - 8. Nord	7	4	5	5	5	5	4	7	7
Widowed	30-39 years	Women	Polling area - 8. Syd	4	2	2	2	3	2	0	0	1
Widowed	30-39 years	Women	Polling area - 8. Vest	8	8	7	2	2	4	5	5	5
Widowed	30-39 years	Women	Polling area - 8. Sydøst	6	6	4	6	4	3	4	3	3
Widowed	30-39 years	Women	Polling area - 8. Midt	4	2	3	2	1	2	4	1	0
Widowed	30-39 years	Women	Polling area - 9. Vesterbro	8	9	8	6	7	5	5	4	3
Widowed	30-39 years	Women	Polling area - 9. Nord	6	8	9	10	12	11	7	5	5
Widowed	30-39 years	Women	Polling area - 9. Syd	5	2	2	2	4	6	3	4	3
Widowed	30-39 years	Women	Polling area - 9. Øst	7	5	3	4	0	0	2	3	2
Widowed	30-39 years	Women	Polling area - 9. Vest	3	5	4	3	1	2	5	4	3
Widowed	30-39 years	Women	Polling area - 9. Midt	0	0	0	0	1	1	1	1	2
Widowed	30-39 years	Women	Polling area - 9. Sydhavn	0	1	2	1	1	1	0	0	0
Widowed	40-49 years	Men	Copenhagen total	286	277	256	244	232	216	220	208	207
Widowed	40-49 years	Men	District - Indre By	25	22	21	23	22	19	25	25	24
Widowed	40-49 years	Men	District - Østerbro	27	29	25	21	18	16	18	19	17
Widowed	40-49 years	Men	District - Nørrebro	44	41	32	32	31	27	26	31	22
Widowed	40-49 years	Men	District - Vesterbro/Kongens Enghave	41	39	37	36	31	34	30	27	31
Widowed	40-49 years	Men	District - Valby	28	32	25	22	25	19	20	21	25
Widowed	40-49 years	Men	District - Vanløse	19	19	19	15	18	15	14	13	18
Widowed	40-49 years	Men	District - Brønshøj-Husum	15	15	12	10	11	12	12	14	17
Widowed	40-49 years	Men	District - Bispebjerg	26	23	29	30	28	25	25	19	16
Widowed	40-49 years	Men	District - Amager Øst	32	30	30	24	20	23	25	19	16
Widowed	40-49 years	Men	District - Amager Vest	29	27	26	31	28	26	25	20	21
Widowed	40-49 years	Men	Polling area - 1. Østerbro	5	5	5	5	2	3	4	4	4
Widowed	40-49 years	Men	Polling area - 1. Øst	4	4	1	0	0	0	0	0	2
Widowed	40-49 years	Men	Polling area - 1. Nord	0	2	2	2	3	1	1	1	1
Widowed	40-49 years	Men	Polling area - 1. Syd	4	3	5	6	4	5	5	6	4
Widowed	40-49 years	Men	Polling area - 1. Vest	6	6	5	5	7	6	5	5	5
Widowed	40-49 years	Men	Polling area - 1. Nordvest	8	9	7	3	2	1	3	3	1
Widowed	40-49 years	Men	Polling area - 2. Sundbyvester	6	5	6	8	7	5	5	6	4
Widowed	40-49 years	Men	Polling area - 2. Nord	10	11	10	11	13	8	10	6	8
Widowed	40-49 years	Men	Polling area - 2. Syd	3	3	2	6	2	5	4	3	3
Widowed	40-49 years	Men	Polling area - 2. Øst	8	6	7	5	5	6	4	2	4
Widowed	40-49 years	Men	Polling area - 2. Vest	2	2	1	1	1	2	2	3	2
Widowed	40-49 years	Men	Polling area - 3. Indre By	11	8	7	11	9	6	8	9	9
Widowed	40-49 years	Men	Polling area - 3. Nord	2	1	2	2	1	0	0	0	0
Widowed	40-49 years	Men	Polling area - 3. Syd	3	5	5	4	4	4	5	7	8
Widowed	40-49 years	Men	Polling area - 3. Øst	9	8	7	6	8	9	12	9	7
Widowed	40-49 years	Men	Polling area - 4. Sundbyøster	7	10	10	10	5	6	9	4	0
Widowed	40-49 years	Men	Polling area - 4. Nord	11	8	7	7	6	7	8	6	8
Widowed	40-49 years	Men	Polling area - 4. Syd	7	6	7	4	4	5	3	3	6
Widowed	40-49 years	Men	Polling area - 4. Øst	7	6	6	3	5	5	5	6	2
Widowed	40-49 years	Men	Polling area - 5. Nørrebro	8	8	5	3	4	4	4	3	1
Widowed	40-49 years	Men	Polling area - 5. Nord	5	6	7	4	4	3	2	3	1
Widowed	40-49 years	Men	Polling area - 5. Nørrebrohallen	5	4	1	2	3	4	3	6	3
Widowed	40-49 years	Men	Polling area - 5. Syd	1	3	2	3	2	2	2	3	3
Widowed	40-49 years	Men	Polling area - 5. Øst	7	7	6	6	7	6	7	6	4
Widowed	40-49 years	Men	Polling area - 5. Vest	5	3	4	6	3	2	1	3	5
Widowed	40-49 years	Men	Polling area - 5. Nordvest	13	10	7	8	8	6	7	7	5
Widowed	40-49 years	Men	Polling area - 6. Bispebjerg	9	8	8	8	5	5	4	6	4
Widowed	40-49 years	Men	Polling area - 6. Vest	2	2	4	5	7	6	5	4	5
Widowed	40-49 years	Men	Polling area - 6. Nord	6	3	7	8	7	6	7	4	4
Widowed	40-49 years	Men	Polling area - 6. Øst	1	2	1	2	1	1	1	1	1
Widowed	40-49 years	Men	Polling area - 6. Syd	8	8	9	7	8	7	8	4	2
Widowed	40-49 years	Men	Polling area - 7. Brønshøj	3	2	3	3	3	3	5	4	3
Widowed	40-49 years	Men	Polling area - 7. Nord	1	1	1	3	3	4	3	3	3
Widowed	40-49 years	Men	Polling area - 7. Syd	7	6	5	6	5	5	5	4	4
Widowed	40-49 years	Men	Polling area - 7. Øst	4	2	2	0	1	1	1	2	3
Widowed	40-49 years	Men	Polling area - 7. Vest	4	6	4	3	2	1	4	5	5
Widowed	40-49 years	Men	Polling area - 7. Nordvest	5	6	5	3	4	5	2	3	5
Widowed	40-49 years	Men	Polling area - 7. Katrinedal	2	2	3	3	5	6	4	4	3
Widowed	40-49 years	Men	Polling area - 7. Kirkebjerg	5	5	6	4	5	1	2	2	5
Widowed	40-49 years	Men	Polling area - 7. Vanløse	3	4	2	0	1	1	0	0	4
Widowed	40-49 years	Men	Polling area - 8. Valby	4	6	5	5	5	5	3	3	3
Widowed	40-49 years	Men	Polling area - 8. Nord	5	5	5	6	7	4	4	5	5
Widowed	40-49 years	Men	Polling area - 8. Syd	6	6	2	1	1	0	2	3	6
Widowed	40-49 years	Men	Polling area - 8. Vest	4	5	4	2	2	3	5	4	3
Widowed	40-49 years	Men	Polling area - 8. Sydøst	5	5	6	5	6	4	3	2	3
Widowed	40-49 years	Men	Polling area - 8. Midt	4	5	3	3	4	3	3	4	5
Widowed	40-49 years	Men	Polling area - 9. Vesterbro	11	9	5	4	4	7	4	5	7
Widowed	40-49 years	Men	Polling area - 9. Nord	9	9	10	7	5	8	5	5	6
Widowed	40-49 years	Men	Polling area - 9. Syd	4	4	6	7	6	6	9	5	4
Widowed	40-49 years	Men	Polling area - 9. Øst	8	9	9	11	9	7	7	4	7
Widowed	40-49 years	Men	Polling area - 9. Vest	8	8	7	7	6	4	4	7	7
Widowed	40-49 years	Men	Polling area - 9. Midt	1	0	0	0	1	2	1	1	0
Widowed	40-49 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Widowed	40-49 years	Women	Copenhagen total	1110	1071	1004	951	883	848	822	799	770
Widowed	40-49 years	Women	District - Indre By	82	84	71	64	69	72	75	80	68
Widowed	40-49 years	Women	District - Østerbro	147	141	134	133	115	107	110	117	111
Widowed	40-49 years	Women	District - Nørrebro	128	124	120	122	124	114	106	96	100
Widowed	40-49 years	Women	District - Vesterbro/Kongens Enghave	127	126	110	110	105	105	95	86	89
Widowed	40-49 years	Women	District - Valby	107	114	108	102	90	79	82	84	80
Widowed	40-49 years	Women	District - Vanløse	83	80	79	75	63	60	58	55	63
Widowed	40-49 years	Women	District - Brønshøj-Husum	127	112	107	83	76	72	68	60	55
Widowed	40-49 years	Women	District - Bispebjerg	127	106	109	98	90	83	73	67	63
Widowed	40-49 years	Women	District - Amager Øst	93	100	85	84	72	72	71	64	61
Widowed	40-49 years	Women	District - Amager Vest	89	84	81	80	79	84	84	90	80
Widowed	40-49 years	Women	Polling area - 1. Østerbro	21	20	23	22	22	25	28	23	20
Widowed	40-49 years	Women	Polling area - 1. Øst	19	15	21	23	17	14	14	18	19
Widowed	40-49 years	Women	Polling area - 1. Nord	24	21	20	20	16	16	17	19	17
Widowed	40-49 years	Women	Polling area - 1. Syd	33	31	24	29	27	25	22	22	26
Widowed	40-49 years	Women	Polling area - 1. Vest	22	26	22	19	16	15	17	19	14
Widowed	40-49 years	Women	Polling area - 1. Nordvest	28	28	24	20	17	12	12	16	15
Widowed	40-49 years	Women	Polling area - 2. Sundbyvester	23	21	16	18	22	18	17	18	20
Widowed	40-49 years	Women	Polling area - 2. Nord	34	36	36	34	30	29	28	32	27
Widowed	40-49 years	Women	Polling area - 2. Syd	8	3	3	3	5	5	4	5	4
Widowed	40-49 years	Women	Polling area - 2. Øst	14	12	14	15	14	24	27	25	21
Widowed	40-49 years	Women	Polling area - 2. Vest	10	12	12	10	8	8	8	10	8
Widowed	40-49 years	Women	Polling area - 3. Indre By	23	27	17	17	22	21	20	19	17
Widowed	40-49 years	Women	Polling area - 3. Nord	18	15	14	10	12	14	18	20	16
Widowed	40-49 years	Women	Polling area - 3. Syd	16	13	13	14	9	10	10	9	8
Widowed	40-49 years	Women	Polling area - 3. Øst	25	29	27	23	26	27	27	32	27
Widowed	40-49 years	Women	Polling area - 4. Sundbyøster	26	23	21	19	19	15	16	16	14
Widowed	40-49 years	Women	Polling area - 4. Nord	31	39	32	28	23	25	20	17	17
Widowed	40-49 years	Women	Polling area - 4. Syd	20	23	17	19	16	15	15	14	13
Widowed	40-49 years	Women	Polling area - 4. Øst	16	15	15	18	14	17	20	17	17
Widowed	40-49 years	Women	Polling area - 5. Nørrebro	21	20	19	17	18	19	18	14	13
Widowed	40-49 years	Women	Polling area - 5. Nord	22	20	16	13	13	11	13	15	15
Widowed	40-49 years	Women	Polling area - 5. Nørrebrohallen	17	13	16	18	18	14	11	14	15
Widowed	40-49 years	Women	Polling area - 5. Syd	13	17	12	15	18	17	16	15	13
Widowed	40-49 years	Women	Polling area - 5. Øst	18	16	15	20	17	16	13	9	9
Widowed	40-49 years	Women	Polling area - 5. Vest	17	19	23	20	20	18	15	10	15
Widowed	40-49 years	Women	Polling area - 5. Nordvest	20	19	19	19	20	19	20	19	20
Widowed	40-49 years	Women	Polling area - 6. Bispebjerg	34	27	34	32	26	21	18	15	15
Widowed	40-49 years	Women	Polling area - 6. Vest	19	18	19	16	15	10	8	7	6
Widowed	40-49 years	Women	Polling area - 6. Nord	31	24	20	18	18	17	18	20	16
Widowed	40-49 years	Women	Polling area - 6. Øst	14	8	4	5	4	5	5	5	7
Widowed	40-49 years	Women	Polling area - 6. Syd	29	29	32	27	27	30	24	20	19
Widowed	40-49 years	Women	Polling area - 7. Brønshøj	14	11	11	11	7	10	7	6	7
Widowed	40-49 years	Women	Polling area - 7. Nord	18	19	16	16	16	15	15	9	6
Widowed	40-49 years	Women	Polling area - 7. Syd	28	25	26	26	27	21	19	17	20
Widowed	40-49 years	Women	Polling area - 7. Øst	35	31	30	21	22	19	15	15	16
Widowed	40-49 years	Women	Polling area - 7. Vest	32	28	25	18	15	11	9	12	13
Widowed	40-49 years	Women	Polling area - 7. Nordvest	33	29	32	24	21	21	25	19	16
Widowed	40-49 years	Women	Polling area - 7. Katrinedal	9	9	8	8	6	7	7	7	8
Widowed	40-49 years	Women	Polling area - 7. Kirkebjerg	14	11	16	14	13	16	15	14	13
Widowed	40-49 years	Women	Polling area - 7. Vanløse	27	29	22	20	12	12	14	16	19
Widowed	40-49 years	Women	Polling area - 8. Valby	17	19	17	17	14	10	14	18	15
Widowed	40-49 years	Women	Polling area - 8. Nord	29	29	28	26	19	20	17	15	18
Widowed	40-49 years	Women	Polling area - 8. Syd	15	19	21	19	15	8	7	8	4
Widowed	40-49 years	Women	Polling area - 8. Vest	15	17	17	16	16	13	19	15	16
Widowed	40-49 years	Women	Polling area - 8. Sydøst	15	15	16	15	16	18	18	21	18
Widowed	40-49 years	Women	Polling area - 8. Midt	16	15	9	9	10	10	7	7	9
Widowed	40-49 years	Women	Polling area - 9. Vesterbro	26	26	23	22	20	21	17	17	18
Widowed	40-49 years	Women	Polling area - 9. Nord	21	20	12	14	15	14	14	18	15
Widowed	40-49 years	Women	Polling area - 9. Syd	26	27	26	26	26	26	24	23	26
Widowed	40-49 years	Women	Polling area - 9. Øst	21	23	24	21	23	21	19	11	14
Widowed	40-49 years	Women	Polling area - 9. Vest	18	17	15	16	11	16	14	13	12
Widowed	40-49 years	Women	Polling area - 9. Midt	7	9	5	6	7	5	5	3	3
Widowed	40-49 years	Women	Polling area - 9. Sydhavn	8	4	5	5	3	2	2	1	1
Widowed	50-59 years	Men	Copenhagen total	1130	1071	1021	975	939	893	798	735	710
Widowed	50-59 years	Men	District - Indre By	71	80	72	68	61	75	66	59	47
Widowed	50-59 years	Men	District - Østerbro	122	116	110	105	100	89	81	86	77
Widowed	50-59 years	Men	District - Nørrebro	158	148	144	130	133	128	101	104	103
Widowed	50-59 years	Men	District - Vesterbro/Kongens Enghave	156	135	132	129	125	113	99	94	97
Widowed	50-59 years	Men	District - Valby	109	90	92	91	88	88	86	75	74
Widowed	50-59 years	Men	District - Vanløse	75	65	64	63	57	58	47	39	42
Widowed	50-59 years	Men	District - Brønshøj-Husum	97	91	81	89	76	75	81	71	67
Widowed	50-59 years	Men	District - Bispebjerg	128	137	124	113	106	88	73	76	73
