region	sex	age	country of origin	2008Q1	2008Q2	2008Q3	2008Q4
Copenhagen	Women	20-24 years	Saint Helena	0	0	0	0
Copenhagen	Women	20-24 years	Sudan	8	8	8	8
Copenhagen	Women	20-24 years	Eswantini	0	0	0	0
Copenhagen	Women	20-24 years	South Africa	5	7	9	10
Copenhagen	Women	20-24 years	South Sudan	0	0	0	0
Copenhagen	Women	20-24 years	Southwest Africa	0	0	0	0
Copenhagen	Women	20-24 years	Tanzania	10	10	12	13
Copenhagen	Women	20-24 years	Chad	0	0	0	0
Copenhagen	Women	20-24 years	Togo	1	1	1	1
Copenhagen	Women	20-24 years	Tunisia	3	3	3	3
Copenhagen	Women	20-24 years	Uganda	26	29	27	28
Copenhagen	Women	20-24 years	Zambia	1	1	2	2
Copenhagen	Women	20-24 years	Zimbabwe	3	3	4	3
Copenhagen	Women	20-24 years	Equatorial Guinea	0	0	0	0
Copenhagen	Women	20-24 years	Africa not stated	1	2	2	1
Copenhagen	Women	20-24 years	Canada	54	62	58	72
Copenhagen	Women	20-24 years	USA	276	303	146	324
Copenhagen	Women	20-24 years	North America not stated	0	0	0	0
Copenhagen	Women	20-24 years	Antigua and Barbuda	0	0	0	0
Copenhagen	Women	20-24 years	Argentina	10	10	11	13
Copenhagen	Women	20-24 years	Aruba	0	0	0	0
Copenhagen	Women	20-24 years	Bahamas	0	0	0	0
Copenhagen	Women	20-24 years	Barbados	0	0	0	0
Copenhagen	Women	20-24 years	Belize	0	0	0	0
Copenhagen	Women	20-24 years	Bermuda	0	0	0	0
Copenhagen	Women	20-24 years	Bolivia	2	1	1	1
Copenhagen	Women	20-24 years	Brazil	25	33	35	35
Copenhagen	Women	20-24 years	British West Indies	0	0	0	0
Copenhagen	Women	20-24 years	Chile	6	6	5	6
Copenhagen	Women	20-24 years	Colombia	10	9	8	9
Copenhagen	Women	20-24 years	Costa Rica	0	0	0	0
Copenhagen	Women	20-24 years	Cuba	3	2	2	2
Copenhagen	Women	20-24 years	Curacao	0	0	0	0
Copenhagen	Women	20-24 years	Dominica	0	0	0	0
Copenhagen	Women	20-24 years	Dominican Republic	0	1	1	1
Copenhagen	Women	20-24 years	Ecuador	8	8	8	8
Copenhagen	Women	20-24 years	El Salvador	0	0	0	0
Copenhagen	Women	20-24 years	Falkland Islands	0	0	0	0
Copenhagen	Women	20-24 years	French Guiana	0	0	0	0
Copenhagen	Women	20-24 years	French West Indies	0	0	0	0
Copenhagen	Women	20-24 years	Grenada	0	0	0	0
Copenhagen	Women	20-24 years	Guadeloupe	0	0	0	0
Copenhagen	Women	20-24 years	Guatemala	1	1	1	1
Copenhagen	Women	20-24 years	Guyana	0	0	0	0
Copenhagen	Women	20-24 years	Haiti	0	0	0	0
Copenhagen	Women	20-24 years	Netherlands Antilles	0	0	0	0
Copenhagen	Women	20-24 years	Honduras	1	0	0	0
Copenhagen	Women	20-24 years	Jamaica	0	1	0	0
Copenhagen	Women	20-24 years	Martinique	0	0	0	0
Copenhagen	Women	20-24 years	Mexico	11	11	9	8
Copenhagen	Women	20-24 years	Nauru	0	0	0	0
Copenhagen	Women	20-24 years	Nicaragua	2	1	2	1
Copenhagen	Women	20-24 years	Panama	0	0	0	0
Copenhagen	Women	20-24 years	Paraguay	0	0	0	0
Copenhagen	Women	20-24 years	Peru	10	10	8	8
Copenhagen	Women	20-24 years	Puerto Rico	0	0	0	0
Copenhagen	Women	20-24 years	Saint Kitts and Nevis	0	0	0	0
Copenhagen	Women	20-24 years	Saint Lucia	0	0	0	0
Copenhagen	Women	20-24 years	Saint Vincent and the Grenadines	0	0	0	0
Copenhagen	Women	20-24 years	Suriname	0	0	0	0
Copenhagen	Women	20-24 years	Trinidad and Tobago	1	0	0	0
Copenhagen	Women	20-24 years	Uruguay	3	3	2	3
Copenhagen	Women	20-24 years	Venezuela	4	4	4	3
Copenhagen	Women	20-24 years	West Indies	0	0	0	0
Copenhagen	Women	20-24 years	South and central America not stated	0	0	0	0
Copenhagen	Women	20-24 years	Abu Dhabi	0	0	0	0
Copenhagen	Women	20-24 years	Afghanistan	36	36	39	37
Copenhagen	Women	20-24 years	Armenia	10	9	8	7
Copenhagen	Women	20-24 years	Azerbaijan	3	3	2	2
Copenhagen	Women	20-24 years	Bahrain	2	3	3	3
Copenhagen	Women	20-24 years	Bangladesh	7	7	6	7
Copenhagen	Women	20-24 years	Bhutan	0	0	0	0
Copenhagen	Women	20-24 years	Brunei	0	0	0	0
Copenhagen	Women	20-24 years	Cambodia	2	2	2	3
Copenhagen	Women	20-24 years	Dubai	0	0	0	0
Copenhagen	Women	20-24 years	Philippines	107	111	117	126
Copenhagen	Women	20-24 years	United Arab Emirates	1	1	1	1
Copenhagen	Women	20-24 years	Georgia	1	1	1	1
Copenhagen	Women	20-24 years	Hong Kong	0	0	0	0
Copenhagen	Women	20-24 years	India	45	45	49	55
Copenhagen	Women	20-24 years	Indochina	0	0	0	0
Copenhagen	Women	20-24 years	Indonesia	3	4	3	3
Copenhagen	Women	20-24 years	Iraq	197	194	200	214
Copenhagen	Women	20-24 years	Iran	142	135	131	113
Copenhagen	Women	20-24 years	Israel	12	13	13	15
Copenhagen	Women	20-24 years	Japan	23	23	23	20
Copenhagen	Women	20-24 years	Jordan	43	47	46	44
Copenhagen	Women	20-24 years	Kazakhstan	2	3	3	4
Copenhagen	Women	20-24 years	China	281	311	331	376
Copenhagen	Women	20-24 years	Kyrgyzstan	0	0	0	0
Copenhagen	Women	20-24 years	Kuwait	3	3	3	4
Copenhagen	Women	20-24 years	Laos	0	0	0	0
Copenhagen	Women	20-24 years	Lebanon	101	99	109	107
Copenhagen	Women	20-24 years	Macao	0	0	0	0
Copenhagen	Women	20-24 years	Malaysia	5	3	5	5
Copenhagen	Women	20-24 years	Maldives	0	0	0	0
Copenhagen	Women	20-24 years	Middle East not stated	1	1	2	1
Copenhagen	Women	20-24 years	Mongolia	3	4	3	3
Copenhagen	Women	20-24 years	Myanmar	0	0	0	0
Copenhagen	Women	20-24 years	Nepal	15	23	28	40
Copenhagen	Women	20-24 years	North Korea	3	3	4	7
Copenhagen	Women	20-24 years	Oman	0	0	0	1
Copenhagen	Women	20-24 years	Pakistan	322	320	326	328
Copenhagen	Women	20-24 years	West bank and Gaza	0	0	0	0
Copenhagen	Women	20-24 years	Qatar	0	0	0	0
Copenhagen	Women	20-24 years	Saudi Arabia	2	2	3	3
Copenhagen	Women	20-24 years	Sikkim	0	0	0	0
Copenhagen	Women	20-24 years	Singapore	17	21	20	26
Copenhagen	Women	20-24 years	Sri Lanka	22	22	22	24
Copenhagen	Women	20-24 years	South Korea	13	21	20	27
Copenhagen	Women	20-24 years	Syria	29	31	30	31
Copenhagen	Women	20-24 years	Tajikistan	1	1	1	1
Copenhagen	Women	20-24 years	Taiwan	7	5	4	3
Copenhagen	Women	20-24 years	Thailand	62	64	64	65
Copenhagen	Women	20-24 years	Trucial Oman	0	0	0	0
Copenhagen	Women	20-24 years	Turkmenistan	0	0	0	0
Copenhagen	Women	20-24 years	Uzbekistan	3	3	3	5
Copenhagen	Women	20-24 years	Vietnam	59	52	53	55
Copenhagen	Women	20-24 years	North Yemen	0	0	0	0
Copenhagen	Women	20-24 years	Yemen	5	4	4	4
Copenhagen	Women	20-24 years	Asia not stated	1	0	0	0
Copenhagen	Women	20-24 years	Australia	58	66	61	76
Copenhagen	Women	20-24 years	Cook Islands	0	0	0	0
Copenhagen	Women	20-24 years	Fiji	0	0	0	0
Copenhagen	Women	20-24 years	French territories in the Pacific	0	0	0	0
Copenhagen	Women	20-24 years	Kiribati	0	0	0	0
Copenhagen	Women	20-24 years	Marshall Islands	0	0	0	0
Copenhagen	Women	20-24 years	New Zealand	8	13	14	18
Copenhagen	Women	20-24 years	Papua New Guinea	0	0	0	0
Copenhagen	Women	20-24 years	Solomon Islands	0	0	0	0
Copenhagen	Women	20-24 years	Samoa	0	0	0	0
Copenhagen	Women	20-24 years	Tonga	0	0	0	0
Copenhagen	Women	20-24 years	Tuvalu	0	0	0	0
Copenhagen	Women	20-24 years	Vanuatu	0	0	0	0
Copenhagen	Women	20-24 years	East Timor	0	0	0	0
Copenhagen	Women	20-24 years	Pacific Islands	0	0	0	0
Copenhagen	Women	20-24 years	Stateless	5	4	5	6
Copenhagen	Women	20-24 years	Not stated	2	2	1	1
Copenhagen	Women	25-29 years	Total	33422	33372	33192	33421
Copenhagen	Women	25-29 years	Denmark	26130	25968	25707	25671
Copenhagen	Women	25-29 years	Albania	6	7	8	6
Copenhagen	Women	25-29 years	Andorra	0	0	0	0
Copenhagen	Women	25-29 years	Belgium	26	23	27	30
Copenhagen	Women	25-29 years	Bosnia and Herzegovina	99	97	106	105
Copenhagen	Women	25-29 years	Bulgaria	33	36	38	39
Copenhagen	Women	25-29 years	Cyprus	1	1	1	1
Copenhagen	Women	25-29 years	Estonia	55	52	52	50
Copenhagen	Women	25-29 years	Finland	84	92	88	91
Copenhagen	Women	25-29 years	France	107	99	110	126
Copenhagen	Women	25-29 years	Greece	26	24	28	29
Copenhagen	Women	25-29 years	Belarus	12	11	9	9
Copenhagen	Women	25-29 years	Ireland	18	18	18	16
Copenhagen	Women	25-29 years	Iceland	263	262	248	264
Copenhagen	Women	25-29 years	Italy	114	119	127	125
Copenhagen	Women	25-29 years	Yugoslavia	177	176	171	167
Copenhagen	Women	25-29 years	Yugoslavia, Federal Republic	5	4	5	5
Copenhagen	Women	25-29 years	Kosovo	0	0	0	0
Copenhagen	Women	25-29 years	Croatia	13	15	14	13
Copenhagen	Women	25-29 years	Latvia	48	50	53	55
Copenhagen	Women	25-29 years	Liechtenstein	0	0	0	0
Copenhagen	Women	25-29 years	Lithuania	118	113	118	133
Copenhagen	Women	25-29 years	Luxembourg	2	2	4	5
Copenhagen	Women	25-29 years	Republic of North Macedonia	99	102	94	95
Copenhagen	Women	25-29 years	Malta	1	1	0	0
Copenhagen	Women	25-29 years	Moldova	5	6	7	8
Copenhagen	Women	25-29 years	Monaco	0	0	0	0
Copenhagen	Women	25-29 years	Montenegro	2	3	3	3
Copenhagen	Women	25-29 years	Netherlands	47	48	55	51
Copenhagen	Women	25-29 years	Northern Ireland	0	0	0	0
Copenhagen	Women	25-29 years	Norway	473	462	459	475
Copenhagen	Women	25-29 years	Poland	314	342	350	379
Copenhagen	Women	25-29 years	Portugal	28	27	30	34
Copenhagen	Women	25-29 years	Romania	65	71	85	87
Copenhagen	Women	25-29 years	Russia	98	100	104	108
Copenhagen	Women	25-29 years	San Marino	0	1	1	1
Copenhagen	Women	25-29 years	Switzerland	38	38	41	46
Copenhagen	Women	25-29 years	Serbia	3	2	2	8
Copenhagen	Women	25-29 years	Serbia and Montenegro	4	4	4	3
Copenhagen	Women	25-29 years	Slovakia	18	21	27	30
Copenhagen	Women	25-29 years	Slovenia	12	8	9	8
Copenhagen	Women	25-29 years	Soviet Union	13	12	11	11
Copenhagen	Women	25-29 years	Spain	139	145	150	155
Copenhagen	Women	25-29 years	United Kingdom	98	90	88	87
Copenhagen	Women	25-29 years	Sweden	431	435	444	462
Copenhagen	Women	25-29 years	Czech Republic	32	36	37	33
Copenhagen	Women	25-29 years	Czechoslovakia	10	9	8	6
Copenhagen	Women	25-29 years	Turkey	429	429	420	416
Copenhagen	Women	25-29 years	GDR	0	0	0	0
Copenhagen	Women	25-29 years	Germany	298	323	333	359
Copenhagen	Women	25-29 years	Ukraine	55	55	60	58
Copenhagen	Women	25-29 years	Hungary	42	48	52	53
Copenhagen	Women	25-29 years	Vatican City State	0	0	0	0
Copenhagen	Women	25-29 years	Austria	31	33	33	32
Copenhagen	Women	25-29 years	Europe not stated	0	0	0	0
Copenhagen	Women	25-29 years	Algeria	21	24	23	23
Copenhagen	Women	25-29 years	Angola	1	1	1	1
Copenhagen	Women	25-29 years	Benin	0	0	0	0
Copenhagen	Women	25-29 years	Botswana	2	2	2	2
Copenhagen	Women	25-29 years	Burkina Faso	1	0	0	0
Copenhagen	Women	25-29 years	Burundi	4	4	4	3
Copenhagen	Women	25-29 years	Cameroon	7	8	7	9
Copenhagen	Women	25-29 years	Central African Republic	1	1	1	1
Copenhagen	Women	25-29 years	Comoros	0	0	0	1
Copenhagen	Women	25-29 years	Congo, Democratic Republic	5	4	3	4
Copenhagen	Women	25-29 years	Congo, Republic	1	1	1	1
Copenhagen	Women	25-29 years	Djibouti	3	3	3	3
Copenhagen	Women	25-29 years	Egypt	28	27	29	29
Copenhagen	Women	25-29 years	Ivory Coast	8	8	8	10
Copenhagen	Women	25-29 years	Eritrea	6	5	5	5
Copenhagen	Women	25-29 years	Ethiopia	14	13	15	14
Copenhagen	Women	25-29 years	Gabon	0	0	0	0
Copenhagen	Women	25-29 years	Gambia, The	14	17	16	17
Copenhagen	Women	25-29 years	Ghana	22	22	25	27
Copenhagen	Women	25-29 years	Guinea	2	1	1	1
Copenhagen	Women	25-29 years	Guinea-Bissau	2	2	2	2
Copenhagen	Women	25-29 years	Cape Verde	1	1	1	1
Copenhagen	Women	25-29 years	Kenya	24	23	20	20
Copenhagen	Women	25-29 years	Lesotho	0	0	0	0
Copenhagen	Women	25-29 years	Liberia	2	2	2	2
Copenhagen	Women	25-29 years	Libya	4	4	4	4
Copenhagen	Women	25-29 years	Madagascar	1	0	0	0
Copenhagen	Women	25-29 years	Malawi	0	0	0	0
Copenhagen	Women	25-29 years	Mali	1	1	1	0
Copenhagen	Women	25-29 years	Morocco	217	207	204	200
Copenhagen	Women	25-29 years	Mauritania	0	1	1	1
Copenhagen	Women	25-29 years	Mauritius	2	2	2	2
Copenhagen	Women	25-29 years	Mozambique	8	10	9	7
Copenhagen	Women	25-29 years	Namibia	1	1	1	2
Copenhagen	Women	25-29 years	Niger	0	0	0	0
Copenhagen	Women	25-29 years	Nigeria	10	12	12	11
Copenhagen	Women	25-29 years	Reunion	0	0	0	0
Copenhagen	Women	25-29 years	Rwanda	5	5	5	6
Copenhagen	Women	25-29 years	Sao Tome and Principe	0	0	0	0
Copenhagen	Women	25-29 years	Senegal	1	1	1	1
Copenhagen	Women	25-29 years	Seychelles	0	0	0	0
Copenhagen	Women	25-29 years	Sierra Leone	3	3	3	3
Copenhagen	Women	25-29 years	Somalia	134	133	137	143
Copenhagen	Women	25-29 years	Spanish territories in Africa	0	0	0	0
Copenhagen	Women	25-29 years	Saint Helena	0	0	0	0
Copenhagen	Women	25-29 years	Sudan	5	7	7	9
Copenhagen	Women	25-29 years	Eswantini	0	0	0	0
Copenhagen	Women	25-29 years	South Africa	9	10	10	10
Copenhagen	Women	25-29 years	South Sudan	0	0	0	0
Copenhagen	Women	25-29 years	Southwest Africa	0	0	0	0
Copenhagen	Women	25-29 years	Tanzania	11	12	12	13
Copenhagen	Women	25-29 years	Chad	0	0	0	0
Copenhagen	Women	25-29 years	Togo	4	4	4	4
Copenhagen	Women	25-29 years	Tunisia	15	14	15	13
Copenhagen	Women	25-29 years	Uganda	27	27	29	28
Copenhagen	Women	25-29 years	Zambia	2	3	4	4
Copenhagen	Women	25-29 years	Zimbabwe	3	4	4	5
Copenhagen	Women	25-29 years	Equatorial Guinea	0	0	0	0
Copenhagen	Women	25-29 years	Africa not stated	1	1	1	1
Copenhagen	Women	25-29 years	Canada	50	55	55	60
Copenhagen	Women	25-29 years	USA	108	116	120	136
Copenhagen	Women	25-29 years	North America not stated	0	0	0	0
Copenhagen	Women	25-29 years	Antigua and Barbuda	0	0	0	0
Copenhagen	Women	25-29 years	Argentina	16	15	15	16
Copenhagen	Women	25-29 years	Aruba	0	0	0	0
Copenhagen	Women	25-29 years	Bahamas	0	0	0	0
Copenhagen	Women	25-29 years	Barbados	1	1	1	1
Copenhagen	Women	25-29 years	Belize	0	0	0	0
Copenhagen	Women	25-29 years	Bermuda	0	0	0	0
Copenhagen	Women	25-29 years	Bolivia	6	5	6	9
Copenhagen	Women	25-29 years	Brazil	64	65	61	67
Copenhagen	Women	25-29 years	British West Indies	0	0	0	0
Copenhagen	Women	25-29 years	Chile	24	21	21	18
Copenhagen	Women	25-29 years	Colombia	18	19	19	19
Copenhagen	Women	25-29 years	Costa Rica	2	2	2	1
Copenhagen	Women	25-29 years	Cuba	7	9	11	11
Copenhagen	Women	25-29 years	Curacao	0	0	0	0
Copenhagen	Women	25-29 years	Dominica	1	1	0	0
Copenhagen	Women	25-29 years	Dominican Republic	1	1	1	0
Copenhagen	Women	25-29 years	Ecuador	8	9	10	9
Copenhagen	Women	25-29 years	El Salvador	0	0	0	1
Copenhagen	Women	25-29 years	Falkland Islands	0	0	0	0
Copenhagen	Women	25-29 years	French Guiana	0	0	0	0
Copenhagen	Women	25-29 years	French West Indies	0	0	0	0
Copenhagen	Women	25-29 years	Grenada	0	0	0	0
Copenhagen	Women	25-29 years	Guadeloupe	0	0	0	0
Copenhagen	Women	25-29 years	Guatemala	4	3	2	2
Copenhagen	Women	25-29 years	Guyana	1	1	1	1
Copenhagen	Women	25-29 years	Haiti	0	0	0	0
Copenhagen	Women	25-29 years	Netherlands Antilles	0	0	0	0
Copenhagen	Women	25-29 years	Honduras	4	2	2	2
Copenhagen	Women	25-29 years	Jamaica	3	1	1	1
Copenhagen	Women	25-29 years	Martinique	0	0	0	0
Copenhagen	Women	25-29 years	Mexico	12	12	14	15
Copenhagen	Women	25-29 years	Nauru	0	0	0	0
Copenhagen	Women	25-29 years	Nicaragua	5	4	5	4
Copenhagen	Women	25-29 years	Panama	1	0	0	0
Copenhagen	Women	25-29 years	Paraguay	0	0	0	0
Copenhagen	Women	25-29 years	Peru	28	25	26	27
Copenhagen	Women	25-29 years	Puerto Rico	0	0	0	0
Copenhagen	Women	25-29 years	Saint Kitts and Nevis	0	0	0	0
Copenhagen	Women	25-29 years	Saint Lucia	0	0	0	0
Copenhagen	Women	25-29 years	Saint Vincent and the Grenadines	0	0	0	0
Copenhagen	Women	25-29 years	Suriname	0	0	0	0
Copenhagen	Women	25-29 years	Trinidad and Tobago	1	0	0	0
Copenhagen	Women	25-29 years	Uruguay	9	9	10	10
Copenhagen	Women	25-29 years	Venezuela	7	9	8	7
Copenhagen	Women	25-29 years	West Indies	1	1	1	1
Copenhagen	Women	25-29 years	South and central America not stated	0	0	0	0
Copenhagen	Women	25-29 years	Abu Dhabi	0	0	0	0
Copenhagen	Women	25-29 years	Afghanistan	51	51	53	52
Copenhagen	Women	25-29 years	Armenia	10	12	13	15
Copenhagen	Women	25-29 years	Azerbaijan	2	2	1	2
Copenhagen	Women	25-29 years	Bahrain	1	2	2	2
Copenhagen	Women	25-29 years	Bangladesh	12	13	15	15
Copenhagen	Women	25-29 years	Bhutan	0	0	0	0
Copenhagen	Women	25-29 years	Brunei	0	0	0	0
Copenhagen	Women	25-29 years	Cambodia	4	4	4	3
Copenhagen	Women	25-29 years	Dubai	0	0	0	0
Copenhagen	Women	25-29 years	Philippines	210	229	237	239
Copenhagen	Women	25-29 years	United Arab Emirates	3	2	2	2
Copenhagen	Women	25-29 years	Georgia	8	8	8	8
Copenhagen	Women	25-29 years	Hong Kong	0	0	0	0
Copenhagen	Women	25-29 years	India	171	185	174	167
Copenhagen	Women	25-29 years	Indochina	0	0	0	0
Copenhagen	Women	25-29 years	Indonesia	18	18	20	17
Copenhagen	Women	25-29 years	Iraq	189	190	184	189
Copenhagen	Women	25-29 years	Iran	159	166	170	189
Copenhagen	Women	25-29 years	Israel	22	19	21	21
Copenhagen	Women	25-29 years	Japan	27	29	35	45
Copenhagen	Women	25-29 years	Jordan	57	55	59	60
Copenhagen	Women	25-29 years	Kazakhstan	5	4	4	5
Copenhagen	Women	25-29 years	China	283	291	284	329
Copenhagen	Women	25-29 years	Kyrgyzstan	0	0	0	0
Copenhagen	Women	25-29 years	Kuwait	14	15	14	12
Copenhagen	Women	25-29 years	Laos	1	2	2	1
Copenhagen	Women	25-29 years	Lebanon	128	123	119	115
Copenhagen	Women	25-29 years	Macao	0	0	0	0
Copenhagen	Women	25-29 years	Malaysia	11	12	9	10
Copenhagen	Women	25-29 years	Maldives	0	0	0	0
Copenhagen	Women	25-29 years	Middle East not stated	5	4	4	4
Copenhagen	Women	25-29 years	Mongolia	1	1	2	1
Copenhagen	Women	25-29 years	Myanmar	0	0	0	0
Copenhagen	Women	25-29 years	Nepal	24	29	29	36
Copenhagen	Women	25-29 years	North Korea	3	2	2	2
Copenhagen	Women	25-29 years	Oman	0	0	0	0
Copenhagen	Women	25-29 years	Pakistan	490	477	472	460
Copenhagen	Women	25-29 years	West bank and Gaza	0	0	0	0
Copenhagen	Women	25-29 years	Qatar	0	0	0	0
Copenhagen	Women	25-29 years	Saudi Arabia	1	1	1	2
Copenhagen	Women	25-29 years	Sikkim	0	0	0	0
Copenhagen	Women	25-29 years	Singapore	6	6	5	8
Copenhagen	Women	25-29 years	Sri Lanka	19	21	19	19
Copenhagen	Women	25-29 years	South Korea	13	13	11	15
Copenhagen	Women	25-29 years	Syria	32	32	33	33
Copenhagen	Women	25-29 years	Tajikistan	2	2	2	2
Copenhagen	Women	25-29 years	Taiwan	8	10	9	12
Copenhagen	Women	25-29 years	Thailand	152	153	150	156
Copenhagen	Women	25-29 years	Trucial Oman	0	0	0	0
Copenhagen	Women	25-29 years	Turkmenistan	0	0	0	0
Copenhagen	Women	25-29 years	Uzbekistan	4	4	6	5
Copenhagen	Women	25-29 years	Vietnam	75	83	83	85
Copenhagen	Women	25-29 years	North Yemen	0	0	0	0
Copenhagen	Women	25-29 years	Yemen	1	1	1	1
Copenhagen	Women	25-29 years	Asia not stated	0	0	1	1
Copenhagen	Women	25-29 years	Australia	41	44	48	55
Copenhagen	Women	25-29 years	Cook Islands	0	0	0	0
Copenhagen	Women	25-29 years	Fiji	0	0	0	0
Copenhagen	Women	25-29 years	French territories in the Pacific	0	0	0	0
Copenhagen	Women	25-29 years	Kiribati	0	0	0	0
Copenhagen	Women	25-29 years	Marshall Islands	0	0	0	0
Copenhagen	Women	25-29 years	New Zealand	13	12	10	11
Copenhagen	Women	25-29 years	Papua New Guinea	0	0	0	0
Copenhagen	Women	25-29 years	Solomon Islands	0	0	0	0
Copenhagen	Women	25-29 years	Samoa	0	0	0	0
Copenhagen	Women	25-29 years	Tonga	1	1	0	0
Copenhagen	Women	25-29 years	Tuvalu	0	0	0	0
Copenhagen	Women	25-29 years	Vanuatu	0	0	0	0
Copenhagen	Women	25-29 years	East Timor	0	0	0	0
Copenhagen	Women	25-29 years	Pacific Islands	0	0	0	0
Copenhagen	Women	25-29 years	Stateless	3	3	3	2
Copenhagen	Women	25-29 years	Not stated	5	4	5	4
Copenhagen	Women	30-34 years	Total	28617	28804	28935	28951
Copenhagen	Women	30-34 years	Denmark	22455	22517	22591	22446
Copenhagen	Women	30-34 years	Albania	3	3	4	7
Copenhagen	Women	30-34 years	Andorra	0	0	0	0
Copenhagen	Women	30-34 years	Belgium	16	16	16	17
Copenhagen	Women	30-34 years	Bosnia and Herzegovina	66	69	69	76
Copenhagen	Women	30-34 years	Bulgaria	37	40	36	42
Copenhagen	Women	30-34 years	Cyprus	1	1	1	1
Copenhagen	Women	30-34 years	Estonia	41	46	45	46
Copenhagen	Women	30-34 years	Finland	86	85	81	80
Copenhagen	Women	30-34 years	France	71	69	69	71
Copenhagen	Women	30-34 years	Greece	17	22	22	24
Copenhagen	Women	30-34 years	Belarus	19	21	24	23
Copenhagen	Women	30-34 years	Ireland	17	14	17	20
Copenhagen	Women	30-34 years	Iceland	112	107	109	120
Copenhagen	Women	30-34 years	Italy	62	61	66	68
Copenhagen	Women	30-34 years	Yugoslavia	196	200	198	195
Copenhagen	Women	30-34 years	Yugoslavia, Federal Republic	11	9	9	9
Copenhagen	Women	30-34 years	Kosovo	0	0	1	1
Copenhagen	Women	30-34 years	Croatia	20	19	20	19
Copenhagen	Women	30-34 years	Latvia	36	40	42	41
Copenhagen	Women	30-34 years	Liechtenstein	0	0	0	0
Copenhagen	Women	30-34 years	Lithuania	72	80	78	79
Copenhagen	Women	30-34 years	Luxembourg	1	0	0	0
Copenhagen	Women	30-34 years	Republic of North Macedonia	102	104	109	105
Copenhagen	Women	30-34 years	Malta	1	0	0	0
Copenhagen	Women	30-34 years	Moldova	2	2	1	1
Copenhagen	Women	30-34 years	Monaco	0	0	0	0
Copenhagen	Women	30-34 years	Montenegro	1	1	1	1
Copenhagen	Women	30-34 years	Netherlands	26	28	25	30
Copenhagen	Women	30-34 years	Northern Ireland	0	0	0	0
Copenhagen	Women	30-34 years	Norway	244	258	265	282
Copenhagen	Women	30-34 years	Poland	224	228	232	239
Copenhagen	Women	30-34 years	Portugal	24	32	31	33
Copenhagen	Women	30-34 years	Romania	70	73	75	76
Copenhagen	Women	30-34 years	Russia	96	98	99	101
Copenhagen	Women	30-34 years	San Marino	0	0	0	0
Copenhagen	Women	30-34 years	Switzerland	16	17	18	16
Copenhagen	Women	30-34 years	Serbia	4	4	4	3
Copenhagen	Women	30-34 years	Serbia and Montenegro	5	5	4	5
Copenhagen	Women	30-34 years	Slovakia	3	5	7	8
Copenhagen	Women	30-34 years	Slovenia	5	6	4	7
Copenhagen	Women	30-34 years	Soviet Union	16	16	18	18
Copenhagen	Women	30-34 years	Spain	84	89	84	85
Copenhagen	Women	30-34 years	United Kingdom	99	106	100	101
Copenhagen	Women	30-34 years	Sweden	269	292	284	293
Copenhagen	Women	30-34 years	Czech Republic	14	16	19	19
Copenhagen	Women	30-34 years	Czechoslovakia	9	8	9	10
Copenhagen	Women	30-34 years	Turkey	404	387	392	412
Copenhagen	Women	30-34 years	GDR	0	0	0	0
Copenhagen	Women	30-34 years	Germany	230	240	243	244
Copenhagen	Women	30-34 years	Ukraine	45	50	53	58
Copenhagen	Women	30-34 years	Hungary	42	43	44	45
Copenhagen	Women	30-34 years	Vatican City State	0	0	0	0
Copenhagen	Women	30-34 years	Austria	11	13	13	16
Copenhagen	Women	30-34 years	Europe not stated	0	0	0	0
Copenhagen	Women	30-34 years	Algeria	23	21	22	21
Copenhagen	Women	30-34 years	Angola	4	3	3	3
Copenhagen	Women	30-34 years	Benin	1	1	1	1
Copenhagen	Women	30-34 years	Botswana	0	1	1	0
Copenhagen	Women	30-34 years	Burkina Faso	1	1	1	1
Copenhagen	Women	30-34 years	Burundi	10	10	11	11
Copenhagen	Women	30-34 years	Cameroon	9	9	9	11
Copenhagen	Women	30-34 years	Central African Republic	0	0	0	0
Copenhagen	Women	30-34 years	Comoros	0	0	0	0
Copenhagen	Women	30-34 years	Congo, Democratic Republic	1	2	2	2
Copenhagen	Women	30-34 years	Congo, Republic	4	3	1	1
Copenhagen	Women	30-34 years	Djibouti	2	1	1	1
Copenhagen	Women	30-34 years	Egypt	33	35	35	34
Copenhagen	Women	30-34 years	Ivory Coast	9	9	9	8
Copenhagen	Women	30-34 years	Eritrea	4	5	6	4
Copenhagen	Women	30-34 years	Ethiopia	23	25	22	23
Copenhagen	Women	30-34 years	Gabon	0	0	0	0
Copenhagen	Women	30-34 years	Gambia, The	11	11	11	10
Copenhagen	Women	30-34 years	Ghana	32	31	34	35
Copenhagen	Women	30-34 years	Guinea	4	4	4	4
Copenhagen	Women	30-34 years	Guinea-Bissau	0	0	0	0
Copenhagen	Women	30-34 years	Cape Verde	0	0	0	1
Copenhagen	Women	30-34 years	Kenya	18	21	26	29
