marital status	age	sex	district	1974Q1	1975Q1
Widowed	20-29 years	Men	Polling area - 8. Syd	2	0
Widowed	20-29 years	Men	Polling area - 8. Vest	0	0
Widowed	20-29 years	Men	Polling area - 8. Sydøst	0	0
Widowed	20-29 years	Men	Polling area - 8. Midt	1	1
Widowed	20-29 years	Men	Polling area - 9. Vesterbro	0	0
Widowed	20-29 years	Men	Polling area - 9. Nord	0	1
Widowed	20-29 years	Men	Polling area - 9. Syd	2	0
Widowed	20-29 years	Men	Polling area - 9. Øst	0	0
Widowed	20-29 years	Men	Polling area - 9. Vest	0	0
Widowed	20-29 years	Men	Polling area - 9. Midt	0	0
Widowed	20-29 years	Men	Polling area - 9. Sydhavn	0	0
Widowed	20-29 years	Women	Copenhagen total	91	76
Widowed	20-29 years	Women	District - Indre By	4	6
Widowed	20-29 years	Women	District - Østerbro	11	10
Widowed	20-29 years	Women	District - Nørrebro	16	11
Widowed	20-29 years	Women	District - Vesterbro/Kongens Enghave	9	10
Widowed	20-29 years	Women	District - Valby	15	11
Widowed	20-29 years	Women	District - Vanløse	5	6
Widowed	20-29 years	Women	District - Brønshøj-Husum	6	3
Widowed	20-29 years	Women	District - Bispebjerg	10	9
Widowed	20-29 years	Women	District - Amager Øst	6	7
Widowed	20-29 years	Women	District - Amager Vest	9	3
Widowed	20-29 years	Women	Polling area - 1. Østerbro	3	3
Widowed	20-29 years	Women	Polling area - 1. Øst	1	2
Widowed	20-29 years	Women	Polling area - 1. Nord	0	0
Widowed	20-29 years	Women	Polling area - 1. Syd	5	3
Widowed	20-29 years	Women	Polling area - 1. Vest	0	0
Widowed	20-29 years	Women	Polling area - 1. Nordvest	2	2
Widowed	20-29 years	Women	Polling area - 2. Sundbyvester	0	1
Widowed	20-29 years	Women	Polling area - 2. Nord	5	1
Widowed	20-29 years	Women	Polling area - 2. Syd	1	0
Widowed	20-29 years	Women	Polling area - 2. Øst	2	0
Widowed	20-29 years	Women	Polling area - 2. Vest	1	1
Widowed	20-29 years	Women	Polling area - 3. Indre By	2	2
Widowed	20-29 years	Women	Polling area - 3. Nord	0	1
Widowed	20-29 years	Women	Polling area - 3. Syd	0	1
Widowed	20-29 years	Women	Polling area - 3. Øst	2	2
Widowed	20-29 years	Women	Polling area - 4. Sundbyøster	3	2
Widowed	20-29 years	Women	Polling area - 4. Nord	1	2
Widowed	20-29 years	Women	Polling area - 4. Syd	1	2
Widowed	20-29 years	Women	Polling area - 4. Øst	1	1
Widowed	20-29 years	Women	Polling area - 5. Nørrebro	1	1
Widowed	20-29 years	Women	Polling area - 5. Nord	4	3
Widowed	20-29 years	Women	Polling area - 5. Nørrebrohallen	0	1
Widowed	20-29 years	Women	Polling area - 5. Syd	2	2
Widowed	20-29 years	Women	Polling area - 5. Øst	3	1
Widowed	20-29 years	Women	Polling area - 5. Vest	1	0
Widowed	20-29 years	Women	Polling area - 5. Nordvest	5	3
Widowed	20-29 years	Women	Polling area - 6. Bispebjerg	4	5
Widowed	20-29 years	Women	Polling area - 6. Vest	0	1
Widowed	20-29 years	Women	Polling area - 6. Nord	3	3
Widowed	20-29 years	Women	Polling area - 6. Øst	1	0
Widowed	20-29 years	Women	Polling area - 6. Syd	2	0
Widowed	20-29 years	Women	Polling area - 7. Brønshøj	1	1
Widowed	20-29 years	Women	Polling area - 7. Nord	1	1
Widowed	20-29 years	Women	Polling area - 7. Syd	1	4
Widowed	20-29 years	Women	Polling area - 7. Øst	1	1
Widowed	20-29 years	Women	Polling area - 7. Vest	4	1
Widowed	20-29 years	Women	Polling area - 7. Nordvest	0	0
Widowed	20-29 years	Women	Polling area - 7. Katrinedal	0	0
Widowed	20-29 years	Women	Polling area - 7. Kirkebjerg	0	0
Widowed	20-29 years	Women	Polling area - 7. Vanløse	3	1
Widowed	20-29 years	Women	Polling area - 8. Valby	3	2
Widowed	20-29 years	Women	Polling area - 8. Nord	3	3
Widowed	20-29 years	Women	Polling area - 8. Syd	0	1
Widowed	20-29 years	Women	Polling area - 8. Vest	3	2
Widowed	20-29 years	Women	Polling area - 8. Sydøst	3	1
Widowed	20-29 years	Women	Polling area - 8. Midt	3	2
Widowed	20-29 years	Women	Polling area - 9. Vesterbro	3	4
Widowed	20-29 years	Women	Polling area - 9. Nord	2	3
Widowed	20-29 years	Women	Polling area - 9. Syd	1	0
Widowed	20-29 years	Women	Polling area - 9. Øst	2	2
Widowed	20-29 years	Women	Polling area - 9. Vest	0	0
Widowed	20-29 years	Women	Polling area - 9. Midt	1	1
Widowed	20-29 years	Women	Polling area - 9. Sydhavn	0	0
Widowed	30-39 years	Men	Copenhagen total	93	88
Widowed	30-39 years	Men	District - Indre By	10	9
Widowed	30-39 years	Men	District - Østerbro	10	11
Widowed	30-39 years	Men	District - Nørrebro	14	16
Widowed	30-39 years	Men	District - Vesterbro/Kongens Enghave	11	9
Widowed	30-39 years	Men	District - Valby	11	5
Widowed	30-39 years	Men	District - Vanløse	2	4
Widowed	30-39 years	Men	District - Brønshøj-Husum	3	5
Widowed	30-39 years	Men	District - Bispebjerg	7	12
Widowed	30-39 years	Men	District - Amager Øst	9	5
Widowed	30-39 years	Men	District - Amager Vest	16	12
Widowed	30-39 years	Men	Polling area - 1. Østerbro	4	1
Widowed	30-39 years	Men	Polling area - 1. Øst	1	1
Widowed	30-39 years	Men	Polling area - 1. Nord	0	1
Widowed	30-39 years	Men	Polling area - 1. Syd	2	4
Widowed	30-39 years	Men	Polling area - 1. Vest	3	3
Widowed	30-39 years	Men	Polling area - 1. Nordvest	0	1
Widowed	30-39 years	Men	Polling area - 2. Sundbyvester	2	2
Widowed	30-39 years	Men	Polling area - 2. Nord	4	4
Widowed	30-39 years	Men	Polling area - 2. Syd	3	3
Widowed	30-39 years	Men	Polling area - 2. Øst	5	2
Widowed	30-39 years	Men	Polling area - 2. Vest	2	1
Widowed	30-39 years	Men	Polling area - 3. Indre By	0	1
Widowed	30-39 years	Men	Polling area - 3. Nord	1	2
Widowed	30-39 years	Men	Polling area - 3. Syd	2	2
Widowed	30-39 years	Men	Polling area - 3. Øst	7	4
Widowed	30-39 years	Men	Polling area - 4. Sundbyøster	0	0
Widowed	30-39 years	Men	Polling area - 4. Nord	4	1
Widowed	30-39 years	Men	Polling area - 4. Syd	1	1
Widowed	30-39 years	Men	Polling area - 4. Øst	4	3
Widowed	30-39 years	Men	Polling area - 5. Nørrebro	2	2
Widowed	30-39 years	Men	Polling area - 5. Nord	2	2
Widowed	30-39 years	Men	Polling area - 5. Nørrebrohallen	1	2
Widowed	30-39 years	Men	Polling area - 5. Syd	1	2
Widowed	30-39 years	Men	Polling area - 5. Øst	1	1
Widowed	30-39 years	Men	Polling area - 5. Vest	5	6
Widowed	30-39 years	Men	Polling area - 5. Nordvest	2	1
Widowed	30-39 years	Men	Polling area - 6. Bispebjerg	1	3
Widowed	30-39 years	Men	Polling area - 6. Vest	3	3
Widowed	30-39 years	Men	Polling area - 6. Nord	0	3
Widowed	30-39 years	Men	Polling area - 6. Øst	1	1
Widowed	30-39 years	Men	Polling area - 6. Syd	2	2
Widowed	30-39 years	Men	Polling area - 7. Brønshøj	0	1
Widowed	30-39 years	Men	Polling area - 7. Nord	2	2
Widowed	30-39 years	Men	Polling area - 7. Syd	1	1
Widowed	30-39 years	Men	Polling area - 7. Øst	2	3
Widowed	30-39 years	Men	Polling area - 7. Vest	0	0
Widowed	30-39 years	Men	Polling area - 7. Nordvest	0	1
Widowed	30-39 years	Men	Polling area - 7. Katrinedal	0	1
Widowed	30-39 years	Men	Polling area - 7. Kirkebjerg	0	0
Widowed	30-39 years	Men	Polling area - 7. Vanløse	0	0
Widowed	30-39 years	Men	Polling area - 8. Valby	2	0
Widowed	30-39 years	Men	Polling area - 8. Nord	3	2
Widowed	30-39 years	Men	Polling area - 8. Syd	0	0
Widowed	30-39 years	Men	Polling area - 8. Vest	2	1
Widowed	30-39 years	Men	Polling area - 8. Sydøst	2	1
Widowed	30-39 years	Men	Polling area - 8. Midt	2	1
Widowed	30-39 years	Men	Polling area - 9. Vesterbro	2	2
Widowed	30-39 years	Men	Polling area - 9. Nord	2	2
Widowed	30-39 years	Men	Polling area - 9. Syd	0	2
Widowed	30-39 years	Men	Polling area - 9. Øst	4	1
Widowed	30-39 years	Men	Polling area - 9. Vest	2	1
Widowed	30-39 years	Men	Polling area - 9. Midt	0	0
Widowed	30-39 years	Men	Polling area - 9. Sydhavn	1	1
Widowed	30-39 years	Women	Copenhagen total	321	308
Widowed	30-39 years	Women	District - Indre By	30	27
Widowed	30-39 years	Women	District - Østerbro	44	36
Widowed	30-39 years	Women	District - Nørrebro	49	52
Widowed	30-39 years	Women	District - Vesterbro/Kongens Enghave	32	30
Widowed	30-39 years	Women	District - Valby	30	33
Widowed	30-39 years	Women	District - Vanløse	16	20
Widowed	30-39 years	Women	District - Brønshøj-Husum	17	21
Widowed	30-39 years	Women	District - Bispebjerg	31	28
Widowed	30-39 years	Women	District - Amager Øst	34	24
Widowed	30-39 years	Women	District - Amager Vest	38	37
Widowed	30-39 years	Women	Polling area - 1. Østerbro	6	5
Widowed	30-39 years	Women	Polling area - 1. Øst	10	8
Widowed	30-39 years	Women	Polling area - 1. Nord	7	5
Widowed	30-39 years	Women	Polling area - 1. Syd	12	11
Widowed	30-39 years	Women	Polling area - 1. Vest	3	2
Widowed	30-39 years	Women	Polling area - 1. Nordvest	6	5
Widowed	30-39 years	Women	Polling area - 2. Sundbyvester	14	12
Widowed	30-39 years	Women	Polling area - 2. Nord	8	10
Widowed	30-39 years	Women	Polling area - 2. Syd	3	2
Widowed	30-39 years	Women	Polling area - 2. Øst	8	10
Widowed	30-39 years	Women	Polling area - 2. Vest	5	3
Widowed	30-39 years	Women	Polling area - 3. Indre By	14	12
Widowed	30-39 years	Women	Polling area - 3. Nord	6	4
Widowed	30-39 years	Women	Polling area - 3. Syd	3	2
Widowed	30-39 years	Women	Polling area - 3. Øst	7	9
Widowed	30-39 years	Women	Polling area - 4. Sundbyøster	5	3
Widowed	30-39 years	Women	Polling area - 4. Nord	12	8
Widowed	30-39 years	Women	Polling area - 4. Syd	9	5
Widowed	30-39 years	Women	Polling area - 4. Øst	8	8
Widowed	30-39 years	Women	Polling area - 5. Nørrebro	2	5
Widowed	30-39 years	Women	Polling area - 5. Nord	5	6
Widowed	30-39 years	Women	Polling area - 5. Nørrebrohallen	5	5
Widowed	30-39 years	Women	Polling area - 5. Syd	9	7
Widowed	30-39 years	Women	Polling area - 5. Øst	8	8
Widowed	30-39 years	Women	Polling area - 5. Vest	4	6
Widowed	30-39 years	Women	Polling area - 5. Nordvest	16	15
Widowed	30-39 years	Women	Polling area - 6. Bispebjerg	9	5
Widowed	30-39 years	Women	Polling area - 6. Vest	1	1
Widowed	30-39 years	Women	Polling area - 6. Nord	8	9
Widowed	30-39 years	Women	Polling area - 6. Øst	1	2
Widowed	30-39 years	Women	Polling area - 6. Syd	12	11
Widowed	30-39 years	Women	Polling area - 7. Brønshøj	2	3
Widowed	30-39 years	Women	Polling area - 7. Nord	2	4
Widowed	30-39 years	Women	Polling area - 7. Syd	5	5
Widowed	30-39 years	Women	Polling area - 7. Øst	5	3
Widowed	30-39 years	Women	Polling area - 7. Vest	5	7
Widowed	30-39 years	Women	Polling area - 7. Nordvest	5	5
Widowed	30-39 years	Women	Polling area - 7. Katrinedal	0	2
Widowed	30-39 years	Women	Polling area - 7. Kirkebjerg	7	8
Widowed	30-39 years	Women	Polling area - 7. Vanløse	2	4
Widowed	30-39 years	Women	Polling area - 8. Valby	4	5
Widowed	30-39 years	Women	Polling area - 8. Nord	7	7
Widowed	30-39 years	Women	Polling area - 8. Syd	5	6
Widowed	30-39 years	Women	Polling area - 8. Vest	8	6
Widowed	30-39 years	Women	Polling area - 8. Sydøst	3	5
Widowed	30-39 years	Women	Polling area - 8. Midt	3	4
Widowed	30-39 years	Women	Polling area - 9. Vesterbro	7	9
Widowed	30-39 years	Women	Polling area - 9. Nord	6	4
Widowed	30-39 years	Women	Polling area - 9. Syd	8	5
Widowed	30-39 years	Women	Polling area - 9. Øst	7	8
Widowed	30-39 years	Women	Polling area - 9. Vest	2	3
Widowed	30-39 years	Women	Polling area - 9. Midt	0	0
Widowed	30-39 years	Women	Polling area - 9. Sydhavn	2	1
Widowed	40-49 years	Men	Copenhagen total	333	321
Widowed	40-49 years	Men	District - Indre By	30	27
Widowed	40-49 years	Men	District - Østerbro	28	34
Widowed	40-49 years	Men	District - Nørrebro	51	47
Widowed	40-49 years	Men	District - Vesterbro/Kongens Enghave	55	53
Widowed	40-49 years	Men	District - Valby	30	32
Widowed	40-49 years	Men	District - Vanløse	17	15
Widowed	40-49 years	Men	District - Brønshøj-Husum	23	19
Widowed	40-49 years	Men	District - Bispebjerg	27	29
Widowed	40-49 years	Men	District - Amager Øst	39	36
Widowed	40-49 years	Men	District - Amager Vest	33	29
Widowed	40-49 years	Men	Polling area - 1. Østerbro	6	10
Widowed	40-49 years	Men	Polling area - 1. Øst	4	3
Widowed	40-49 years	Men	Polling area - 1. Nord	2	1
Widowed	40-49 years	Men	Polling area - 1. Syd	5	5
Widowed	40-49 years	Men	Polling area - 1. Vest	6	8
Widowed	40-49 years	Men	Polling area - 1. Nordvest	5	7
Widowed	40-49 years	Men	Polling area - 2. Sundbyvester	4	5
Widowed	40-49 years	Men	Polling area - 2. Nord	15	12
Widowed	40-49 years	Men	Polling area - 2. Syd	1	2
Widowed	40-49 years	Men	Polling area - 2. Øst	8	8
Widowed	40-49 years	Men	Polling area - 2. Vest	5	2
Widowed	40-49 years	Men	Polling area - 3. Indre By	13	12
Widowed	40-49 years	Men	Polling area - 3. Nord	1	0
Widowed	40-49 years	Men	Polling area - 3. Syd	5	4
Widowed	40-49 years	Men	Polling area - 3. Øst	11	11
Widowed	40-49 years	Men	Polling area - 4. Sundbyøster	11	7
Widowed	40-49 years	Men	Polling area - 4. Nord	13	15
Widowed	40-49 years	Men	Polling area - 4. Syd	9	8
Widowed	40-49 years	Men	Polling area - 4. Øst	6	6
Widowed	40-49 years	Men	Polling area - 5. Nørrebro	7	9
Widowed	40-49 years	Men	Polling area - 5. Nord	9	5
Widowed	40-49 years	Men	Polling area - 5. Nørrebrohallen	6	5
Widowed	40-49 years	Men	Polling area - 5. Syd	7	7
Widowed	40-49 years	Men	Polling area - 5. Øst	6	7
Widowed	40-49 years	Men	Polling area - 5. Vest	5	5
Widowed	40-49 years	Men	Polling area - 5. Nordvest	11	9
Widowed	40-49 years	Men	Polling area - 6. Bispebjerg	7	10
Widowed	40-49 years	Men	Polling area - 6. Vest	3	3
Widowed	40-49 years	Men	Polling area - 6. Nord	4	5
Widowed	40-49 years	Men	Polling area - 6. Øst	5	2
Widowed	40-49 years	Men	Polling area - 6. Syd	8	9
Widowed	40-49 years	Men	Polling area - 7. Brønshøj	3	3
Widowed	40-49 years	Men	Polling area - 7. Nord	1	1
Widowed	40-49 years	Men	Polling area - 7. Syd	5	4
Widowed	40-49 years	Men	Polling area - 7. Øst	6	5
Widowed	40-49 years	Men	Polling area - 7. Vest	7	6
Widowed	40-49 years	Men	Polling area - 7. Nordvest	8	5
Widowed	40-49 years	Men	Polling area - 7. Katrinedal	2	2
Widowed	40-49 years	Men	Polling area - 7. Kirkebjerg	4	4
Widowed	40-49 years	Men	Polling area - 7. Vanløse	4	4
Widowed	40-49 years	Men	Polling area - 8. Valby	3	5
Widowed	40-49 years	Men	Polling area - 8. Nord	8	6
Widowed	40-49 years	Men	Polling area - 8. Syd	7	7
Widowed	40-49 years	Men	Polling area - 8. Vest	4	4
Widowed	40-49 years	Men	Polling area - 8. Sydøst	6	7
Widowed	40-49 years	Men	Polling area - 8. Midt	2	3
Widowed	40-49 years	Men	Polling area - 9. Vesterbro	15	17
Widowed	40-49 years	Men	Polling area - 9. Nord	11	10
Widowed	40-49 years	Men	Polling area - 9. Syd	6	5
Widowed	40-49 years	Men	Polling area - 9. Øst	9	10
Widowed	40-49 years	Men	Polling area - 9. Vest	13	10
Widowed	40-49 years	Men	Polling area - 9. Midt	0	1
Widowed	40-49 years	Men	Polling area - 9. Sydhavn	1	0
Widowed	40-49 years	Women	Copenhagen total	1247	1188
Widowed	40-49 years	Women	District - Indre By	96	91
Widowed	40-49 years	Women	District - Østerbro	149	151
Widowed	40-49 years	Women	District - Nørrebro	156	146
Widowed	40-49 years	Women	District - Vesterbro/Kongens Enghave	143	135
Widowed	40-49 years	Women	District - Valby	124	119
Widowed	40-49 years	Women	District - Vanløse	88	82
Widowed	40-49 years	Women	District - Brønshøj-Husum	134	126
Widowed	40-49 years	Women	District - Bispebjerg	134	132
Widowed	40-49 years	Women	District - Amager Øst	117	108
Widowed	40-49 years	Women	District - Amager Vest	106	98
Widowed	40-49 years	Women	Polling area - 1. Østerbro	19	22
Widowed	40-49 years	Women	Polling area - 1. Øst	15	17
Widowed	40-49 years	Women	Polling area - 1. Nord	21	23
Widowed	40-49 years	Women	Polling area - 1. Syd	38	30
Widowed	40-49 years	Women	Polling area - 1. Vest	24	28
Widowed	40-49 years	Women	Polling area - 1. Nordvest	32	31
Widowed	40-49 years	Women	Polling area - 2. Sundbyvester	31	30
Widowed	40-49 years	Women	Polling area - 2. Nord	39	33
Widowed	40-49 years	Women	Polling area - 2. Syd	4	5
Widowed	40-49 years	Women	Polling area - 2. Øst	19	15
Widowed	40-49 years	Women	Polling area - 2. Vest	13	15
Widowed	40-49 years	Women	Polling area - 3. Indre By	28	24
Widowed	40-49 years	Women	Polling area - 3. Nord	18	19
Widowed	40-49 years	Women	Polling area - 3. Syd	17	18
Widowed	40-49 years	Women	Polling area - 3. Øst	33	30
Widowed	40-49 years	Women	Polling area - 4. Sundbyøster	29	27
Widowed	40-49 years	Women	Polling area - 4. Nord	44	39
Widowed	40-49 years	Women	Polling area - 4. Syd	23	21
Widowed	40-49 years	Women	Polling area - 4. Øst	21	21
Widowed	40-49 years	Women	Polling area - 5. Nørrebro	32	23
Widowed	40-49 years	Women	Polling area - 5. Nord	26	22
Widowed	40-49 years	Women	Polling area - 5. Nørrebrohallen	17	18
Widowed	40-49 years	Women	Polling area - 5. Syd	21	22
Widowed	40-49 years	Women	Polling area - 5. Øst	17	19
Widowed	40-49 years	Women	Polling area - 5. Vest	20	20
Widowed	40-49 years	Women	Polling area - 5. Nordvest	23	22
Widowed	40-49 years	Women	Polling area - 6. Bispebjerg	44	37
Widowed	40-49 years	Women	Polling area - 6. Vest	26	25
Widowed	40-49 years	Women	Polling area - 6. Nord	31	33
Widowed	40-49 years	Women	Polling area - 6. Øst	13	13
Widowed	40-49 years	Women	Polling area - 6. Syd	20	24
Widowed	40-49 years	Women	Polling area - 7. Brønshøj	12	13
Widowed	40-49 years	Women	Polling area - 7. Nord	20	19
Widowed	40-49 years	Women	Polling area - 7. Syd	24	25
Widowed	40-49 years	Women	Polling area - 7. Øst	36	36
Widowed	40-49 years	Women	Polling area - 7. Vest	37	33
Widowed	40-49 years	Women	Polling area - 7. Nordvest	36	31
Widowed	40-49 years	Women	Polling area - 7. Katrinedal	15	11
Widowed	40-49 years	Women	Polling area - 7. Kirkebjerg	12	12
Widowed	40-49 years	Women	Polling area - 7. Vanløse	30	28
Widowed	40-49 years	Women	Polling area - 8. Valby	21	19
Widowed	40-49 years	Women	Polling area - 8. Nord	27	27
Widowed	40-49 years	Women	Polling area - 8. Syd	20	22
Widowed	40-49 years	Women	Polling area - 8. Vest	24	23
Widowed	40-49 years	Women	Polling area - 8. Sydøst	15	14
Widowed	40-49 years	Women	Polling area - 8. Midt	17	14
Widowed	40-49 years	Women	Polling area - 9. Vesterbro	27	30
Widowed	40-49 years	Women	Polling area - 9. Nord	25	19
Widowed	40-49 years	Women	Polling area - 9. Syd	28	28
Widowed	40-49 years	Women	Polling area - 9. Øst	21	22
Widowed	40-49 years	Women	Polling area - 9. Vest	25	20
Widowed	40-49 years	Women	Polling area - 9. Midt	11	10
Widowed	40-49 years	Women	Polling area - 9. Sydhavn	6	6
Widowed	50-59 years	Men	Copenhagen total	1243	1173
Widowed	50-59 years	Men	District - Indre By	87	74
Widowed	50-59 years	Men	District - Østerbro	139	139
Widowed	50-59 years	Men	District - Nørrebro	183	173
Widowed	50-59 years	Men	District - Vesterbro/Kongens Enghave	185	166
Widowed	50-59 years	Men	District - Valby	115	102
Widowed	50-59 years	Men	District - Vanløse	84	78
Widowed	50-59 years	Men	District - Brønshøj-Husum	97	97
Widowed	50-59 years	Men	District - Bispebjerg	126	122
Widowed	50-59 years	Men	District - Amager Øst	143	136
Widowed	50-59 years	Men	District - Amager Vest	84	86
Widowed	50-59 years	Men	Polling area - 1. Østerbro	29	28
Widowed	50-59 years	Men	Polling area - 1. Øst	18	12
Widowed	50-59 years	Men	Polling area - 1. Nord	21	25
Widowed	50-59 years	Men	Polling area - 1. Syd	16	16
Widowed	50-59 years	Men	Polling area - 1. Vest	25	26
Widowed	50-59 years	Men	Polling area - 1. Nordvest	30	32
Widowed	50-59 years	Men	Polling area - 2. Sundbyvester	22	19
Widowed	50-59 years	Men	Polling area - 2. Nord	36	35
Widowed	50-59 years	Men	Polling area - 2. Syd	7	10
Widowed	50-59 years	Men	Polling area - 2. Øst	6	8
Widowed	50-59 years	Men	Polling area - 2. Vest	13	14
Widowed	50-59 years	Men	Polling area - 3. Indre By	29	25
Widowed	50-59 years	Men	Polling area - 3. Nord	10	9
Widowed	50-59 years	Men	Polling area - 3. Syd	17	16
Widowed	50-59 years	Men	Polling area - 3. Øst	31	24
Widowed	50-59 years	Men	Polling area - 4. Sundbyøster	37	34
Widowed	50-59 years	Men	Polling area - 4. Nord	45	45
Widowed	50-59 years	Men	Polling area - 4. Syd	36	32
Widowed	50-59 years	Men	Polling area - 4. Øst	25	25
Widowed	50-59 years	Men	Polling area - 5. Nørrebro	15	17
Widowed	50-59 years	Men	Polling area - 5. Nord	17	18
